corpus_id,canonical_entity,alias,entity_type,source_file,unit_no,locator_type,match_start,match_end,context,unit_sha1
GCI-HOLD-0003,涿鹿,涿鹿,PLACE,24明史.txt,5931,line,93,95,直隶、辽东、平凉、甘肃。五年，增设北直隶苑马寺六监二十四苑。（顺义、长春、咸和、驯良四苑，隶清河监。水州、隆萃、大牧、遂宁，隶金台监。汧池、鹿鸣、龙河、长兴，隶涿鹿监。辽阳、龙山、万安、蕃昌，隶卢龙监。清流、广蕃、龙泉、松林，隶香山监。河阳、崇义、兴宁、永成，隶通州监。六年增甘肃、平凉二寺监。每寺各六监二十四苑。）十八年，,42bae1c464ac80ff45341ba043d5976a0113d5f1
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6104,line,9,11,神宗时，漕运总督舒应龙言：“国家两都并建，淮、徐、临、德，实南北咽喉。自兑运久行，临、德尚有岁积，而淮、徐二仓无粒米。请自今山东、河南全熟时，尽徵本色上仓。计临、德已足五十馀万，则令,c77abcbe47806427fed40c308c4c09a6c459e543
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,6307,line,35,36,有贞至沙湾，上治河三策：“一置水闸门。臣闻水之性可使通流，不可使堙塞。禹凿龙门，辟伊阙，为疏导计也。故汉武堙瓠子终弗成功，汉明疏汴河逾年著绩。今谈治水者甚众，独乐浪王景所述制水门之法可取。盖沙湾地土皆沙，易致坍决，故作坝作闸皆非善计,942f71b614212b3c3e72a78a6286f3124e7a4372
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6402,line,203,205,浸及祖陵。而山阳复河决，江都、邵伯又因湖水下注，田庐浸伤。工部尚书曾同亨上其事，议者纷起。乃命工科给事中张贞观往泗州勘视水势，而从给事中杨其休言，放季驯归，用舒应龙为工部尚书总督河道。,25e7e1e95849abc19d68bb45ca18a7cdefdfe46f
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6404,line,187,189,於既合者与运无妨，杀於未合者与运稍碍。别标本，究利害，必当杀於未合之先。至於广入海之途，则自鲍家口、黄家营至鱼沟、金城左右，地势颇下，似当因而利导之。”贞观又会应龙及总漕陈於陛等言：“淮、黄同趋者惟海，而淮之由黄达海者惟清口。自海沙开浚无期，因而河身日高；自河流倒灌无已，因而清口日塞。以致淮水上浸祖陵，漫及高、宝，而兴、泰,d9b9250c8acce0209189d69bbef5c95535a7e72f
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6405,line,49,51,既而淮水自决张福堤。直隶巡按彭应参言：“祖陵度可无虞，且方东备倭警，宜暂停河工。”部议令河臣熟计。应龙、贞观言：“为祖陵久远计，支河实必不容已之工，请候明春倭警宁息举行。”其事遂寝。,3317d71ea880ca713b16f3563a6a0efe4c340b36
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6407,line,249,251,等处断不可。”疏下所司议。户部郎中华存礼则请复黄河故道，并浚草湾。而是时腰铺犹未开，工部侍郎沈节甫言：“复黄河未可轻议，至诸策皆第补偏救弊而已，宜概停罢。”乃召应龙还工部，时二十二年九月也。,defb37a5d53764ec2619b037b53c2c11d6093236
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6412,line,0,2,应龙言：“张福堤已决百馀丈，清口方挑沙，而腰铺之开尤不可废。”工部侍郎沈思孝因言：“老黄河自三义镇至叶家冲仅八千馀丈，河形尚存。宜亟开浚，则河分为二，一从故道抵颜家,bb677354f5e8ca6e337ce756737f3370897e1342
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6412,line,150,152,河分为二，一从故道抵颜家河入海，一从清口会淮，患当自弭。请遣风力科臣一人，与河漕诸臣定画一之计。”乃命礼科给事中张企程往勘。而以水患累年，迄无成画，迁延糜费，罢应龙职为民，常居敬、张贞观、彭应参等皆谴责有差。,bb677354f5e8ca6e337ce756737f3370897e1342
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6493,line,30,32,二十一年五月，恒雨。漕河泛溢，溃济宁及淮河诸堤岸。总河尚书舒应龙议：筑堽城坝，遏汶水之南，开马踏湖月河口，导汶水之北。开通济闸，放月河土坝以杀汹涌之势。从其奏。数年之间，会通上下无阻，而黄、淮并涨，高堰及高邮堤数决害漕。应龙,54d2b905ff0969159663493e06d516ff014503d1
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6493,line,110,112,应龙议：筑堽城坝，遏汶水之南，开马踏湖月河口，导汶水之北。开通济闸，放月河土坝以杀汹涌之势。从其奏。数年之间，会通上下无阻，而黄、淮并涨，高堰及高邮堤数决害漕。应龙卒罢去。建议者纷纷，未有所定。,54d2b905ff0969159663493e06d516ff014503d1
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6494,line,4,6,杨一魁代应龙为总河尚书，力主分黄导淮。治逾年，工将竣，又请决湖水以疏漕渠，言：“高、宝诸湖本沃壤也，自淮、黄逆壅，遂成昏垫。今入江入海之路即浚，宜开治泾河、子婴沟、金湾河诸,356602ef4f704ca67021d0163703ca58676ca3da
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6496,line,66,68,三十二年，总河侍郎李化龙始大开泇河，自直河至李家港二百六十馀里，尽避黄河之险。化龙忧去，总河侍郎曹时聘终其事，疏叙泇河之功，言：“舒应龙创开韩家庄以泄湖水，而路始通。刘东星大开良城、侯家庄以试行运，而路渐广。李化龙上开李家港，凿都水石，下开直河口，挑田家庄，殚力经营，行运过半，而路始开，故臣得接,19dd6192077fa1d186c92c34d55f4de2ed57554f
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6549,line,96,98,，因塞水关以防内灌。於是，城中积水不泄，居民十九淹没，侵及祖陵。疏泄之议不一，季驯谓当听其自消。会呕血乞归，言者因请允其去。而帝遣给事中张贞观往勘，会总河尚书舒应龙等详议以上，计未有所定。连数岁，淮东决高良涧，西灌泗陵。帝怒，夺应龙官，遣给事中张企程往勘。议者多请拆高堰，总河尚书杨一魁与企程不从，而力请分黄导淮。乃建武家墩,bc5e7ce64df3de2c0325e6d7ec54f96f0ed6460a
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6549,line,130,132,之议不一，季驯谓当听其自消。会呕血乞归，言者因请允其去。而帝遣给事中张贞观往勘，会总河尚书舒应龙等详议以上，计未有所定。连数岁，淮东决高良涧，西灌泗陵。帝怒，夺应龙官，遣给事中张企程往勘。议者多请拆高堰，总河尚书杨一魁与企程不从，而力请分黄导淮。乃建武家墩经河闸，泄淮水由永济河达泾河，下射阳湖入海。又建高良涧及周桥减水石闸,bc5e7ce64df3de2c0325e6d7ec54f96f0ed6460a
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,6553,line,488,489,，事在可已。惟徐、吕至直河上下二百馀里，河冲萧、砀则涸二洪，冲睢宁则淤邳河，宜开以避其害，约费百五十馀万金。特良城伏石长五百五十丈，开凿之力难以逆料。性义岭及南禹陵俱限隔河流，二处既开，则丰、沛河决，必至灌入。宜先凿良城石，预修丰、沛堤防，可徐议兴功也。”部覆如其言，而谓开泇非数年不成，当以治河为急。帝不阅，责于赵阻扰，,3c4d4725fb155f7687d6adfe83559c5af0c1aef0
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,6554,line,9,11,二十年，总河尚书舒应龙开韩庄以泄湖水，泇河之路始通。至二十五年，黄河决黄堌口南徙，徐、吕而下几断流。方议开李吉口、小浮桥及镇口以下，建闸引水以通漕，而论者谓非永久之计。於是工科给事中,c1d4618c71a324aaa6f966413f8cb2487f57043b
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,6607,line,346,347,安亭等浦，引太湖诸水入刘家、白茆二港，使其势分。松江大黄浦乃通吴淞要道，今下流遏塞难浚。旁有范家浜，至南仓浦口径达海。宜浚深阔，上接大黄浦，达泖湖之水，庶几复《禹贡》“三江入海“之旧。水道既通，乃相地势，各置石闸，以时启闭。每岁水涸时，预修圩岸，以防暴流，则水患可息。”帝命发民丁开浚。原吉昼夜徙步，以身先之，功遂成。,1caae107602ad9ec89503d3540cc9a1968c8f976
GCI-HOLD-0003,涿鹿,涿鹿,PLACE,24明史.txt,6773,line,93,95,卫  弘农卫  汝宁卫（后改千户所，属中府）潼关卫（后属中府）  河南卫  睢阳卫  宣武卫  信阳卫  彰德卫  武平卫（后属中府）  南阳卫  宁国卫（后为涿鹿卫，后属后府）  怀庆卫  宁山卫（后属后府）  颍州卫  安吉卫（后为通州卫亲军）  颍上千户所  河南左护卫  河南中护卫  河南右护卫（三护卫后并彭城卫）,68b74b09178bdd0dcc6479fe21ff4fd4569ffefa
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,6856,line,77,78,河南卫  弘农卫  陈州卫  睢阳卫  宣武卫  信阳卫  彰德卫  南阳卫  怀庆卫  颍川卫  南阳中护卫  （已下添设）  汝州卫  颍上千户所  禹州千户所（旧名钧州，后改）  嵩县千户所  卫辉前千户所  林县千户所  邓州前千户所  唐县右千户所  周府仪卫司  唐府仪卫司  伊府仪卫司  赵府仪卫司 ,9e15c59e0a990fe1966723b7ef6f677a466f4b6e
GCI-HOLD-0003,涿鹿,涿鹿,PLACE,24明史.txt,6886,line,61,63,兴州前屯卫  兴州后屯卫  延庆卫（旧为北平都司居庸关千户所，后改隆庆卫，后又改此）  东胜左卫  东胜右卫  镇朔卫  涿鹿卫（旧为河南宁国卫，属中府）  定边卫  神武右卫  神武中卫  忠义中卫  卢龙卫  武清卫  抚宁卫德州卫  宁山卫（旧属河南都司，属中府）  大同中屯卫（,f2ec6cba44c23c4949f759ad745845005a6c0882
GCI-HOLD-0003,涿鹿,涿鹿,PLACE,24明史.txt,6886,line,231,233,沈阳中屯卫  定州卫（已上旧为北平、山东、山西、河南等处卫所，永乐初改调）天津卫（已下添设）  天津左卫  天津右卫（旧青州左护卫）  通州左卫  通州右卫  涿鹿左卫  涿鹿中卫  河间卫  潼关卫（旧属河南都司）  德州左卫  梁城千户所  沧州千户所（已下添设）  倒马关千户所  潮河千户所  白洋口千户所  渤海千,f2ec6cba44c23c4949f759ad745845005a6c0882
GCI-HOLD-0003,涿鹿,涿鹿,PLACE,24明史.txt,6886,line,237,239, 定州卫（已上旧为北平、山东、山西、河南等处卫所，永乐初改调）天津卫（已下添设）  天津左卫  天津右卫（旧青州左护卫）  通州左卫  通州右卫  涿鹿左卫  涿鹿中卫  河间卫  潼关卫（旧属河南都司）  德州左卫  梁城千户所  沧州千户所（已下添设）  倒马关千户所  潮河千户所  白洋口千户所  渤海千户所  宽河,f2ec6cba44c23c4949f759ad745845005a6c0882
GCI-HOLD-0003,涿鹿,涿鹿,PLACE,24明史.txt,6992,line,33,35,洪熙元年，兴州左屯卫军范济极言勾军之扰。富峪卫百户钱兴奏言：“祖本涿鹿卫军，死，父继，以功授百户。臣已袭父职，而本卫犹以臣祖为逃军，屡行勾取。”帝谓尚书张本曰：“军伍不清，弊多类此。”已而宣宗立，军弊益滋，黠者往往匿其籍，或诬攘良,a02498bbba78102bbbfb9131f5c9596147d3f5ca
GCI-HOLD-0003,黄帝,轩辕,HOLDER/NAME,24明史.txt,6999,line,16,18,景泰初，立十团营。给事中邓林进《轩辕图》，即古八阵法也，因用以教军。成化间，增团营为十二，命月二次会操，起仲春十五日，止仲夏十五日，秋、冬亦如之。弘治九年，兵部尚书马文升申明洪、永操法，五日内，二,5e6367f15ff9de200add0a2c115947d4bbbbf650
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7369,line,13,14,朱右《书集传发挥》十卷，《禹贡凡例》一卷,3128be85a67adc02f07142ca37173dbdd1277515
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7392,line,4,5,韩邦奇《禹贡详略》二卷,1c34807799bbbca4c18c244946359c32f1936cf1
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7395,line,11,12,郑晓《尚书考》二卷，《禹贡图说》一卷,cb58792afe2f6a965e40f005b5ce232e67b21b6f
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7415,line,3,4,焦竑《禹贡解》一卷,d9aa266e3c91e95f3a41b4bcfd0a1daecd80334a
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7425,line,4,5,姜逢元《禹贡详节》一卷,8a268010d85a6dbc9130d9a88bd220596f9e0d9a
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7432,line,3,4,郑鄤《禹贡注》一卷,928122dff9b10d7c18ee3de154b7db94773343de
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7433,line,4,5,艾南英《禹贡图注》一卷,e879bc2542fcbd5c9c249a4c40b035b2a919171d
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7438,line,12,13,茅瑞徵《虞书笺》二卷，《禹贡汇疏》十二卷,9d08167039c4e07afb690211b006f015e4de7400
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7439,line,4,5,王纲振《禹贡逆志》一卷,a4835b817422a9982bce3c88276d2d74d0dac5ba
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7440,line,4,5,张能恭《禹贡订传》一卷,3c689c641b7ea08e1acb36de2649a63453507940
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7441,line,4,5,黄翼登《禹贡注删》一卷,09166c2f65c6ef52d35675ff8dc1adb39991c743
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7442,line,4,5,夏允彝《禹贡古今合注》五卷,ae66c86bd11dd24241d30da5bf2bac0feb675584
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7453,line,1,2,杨禹锡《诗义》二卷,b5341abc660b9cf67c63ccd15c4858bdf7ce7804
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7828,line,1,2,陈禹谟《经言枝指》十卷,29867d2c150157560dae0205b50367aaa57abed5
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,7882,line,1,2,陈禹谟《谈经苑》四十卷，《汉诂纂》二十卷，《引经绎》五卷，《人物概》十五卷，《名物考》二十卷,e33c2c5f54344610569f7d1ed2b414eada1ce942
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,8195,line,1,2,王禹声《郢事纪略》一卷（纪楚中税监激变事。）,bd346c195264427a97900bf0cac942d48b05d3d3
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,8201,line,21,23,茅瑞徵《万历三大征考》五卷（哱氏、关白、杨应龙。）,481875e5fafbd9efd3ebada205261fab8301b23c
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,8829,line,4,5,徐衍祥《禹州志》十卷（万历中，钧州改曰禹州。）,83c26afd43924b53433c2b7d4d3b8fc1b4bd91e8
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,8829,line,19,20,徐衍祥《禹州志》十卷（万历中，钧州改曰禹州。）,83c26afd43924b53433c2b7d4d3b8fc1b4bd91e8
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,9399,line,1,2,陈禹谟《说麈》八卷,f9b42cd9b236699b32824b2866177cc8c87aad52
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,9424,line,1,3,马应龙《艺林钩微录》二十四卷,0910ead8521a60a709d1065bb7d85281c1aa7443
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,9453,line,1,2,陈禹谟《左氏兵法略》三十二卷,615705e03b27a0759ef7f75d4561d21506237cf6
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,9676,line,1,3,林应龙《适情录》二十卷，《棋史》二卷,362249bc55aae66a3a022ea867a596ce2fb1474c
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,9766,line,1,2,陈禹谟《骈志》二十卷，《补注北堂书钞》一百六十卷,47aa3a33421478944ce12142abefaddf5e4cd6be
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,11065,line,1,2,陈禹谟《类字判草》二卷,d37179461bd2319fcbd2c28d9fcf27a9fd946e5d
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,11349,line,122,123,《思亲篇》，词甚悲切。其后，宗人聪浼、聪泈、俊<木难>、俊榷、俊<田朵>、俊杓、俊噤、充焞，皆娴于文章。俊噤，字若讷，尤博学，有盛名，不慕荣利。姊陵川县君，适裴禹卿，地震城崩，禹卿死。县君以首触棺，呕血卒。年二十有一。诏谥贞节。,71fcb18da36b851b009a502dab0e7dba9268830a
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,11349,line,130,131,悲切。其后，宗人聪浼、聪泈、俊<木难>、俊榷、俊<田朵>、俊杓、俊噤、充焞，皆娴于文章。俊噤，字若讷，尤博学，有盛名，不慕荣利。姊陵川县君，适裴禹卿，地震城崩，禹卿死。县君以首触棺，呕血卒。年二十有一。诏谥贞节。,71fcb18da36b851b009a502dab0e7dba9268830a
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,11515,line,168,169,万，而令吾辈枵腹死贼手。”南京兵部尚书吕维祺方家居，闻之惧，以利害告常洵，不为意。十三年冬，李自成连<阝舀>永宁、宜阳。明年正月，参政王胤昌帅众警备，总兵官王绍禹，副将刘见义、罗泰各引兵至。常洵召三将入，赐宴加礼。越数日，贼大至，攻城。常洵出千金募勇士，缒而出，用矛入贼营，贼稍却。夜半，绍禹亲军从城上呼贼相笑语，挥刀杀守,efe392580d35c6ea970194be48f7021f130bc695
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,11515,line,233,234,参政王胤昌帅众警备，总兵官王绍禹，副将刘见义、罗泰各引兵至。常洵召三将入，赐宴加礼。越数日，贼大至，攻城。常洵出千金募勇士，缒而出，用矛入贼营，贼稍却。夜半，绍禹亲军从城上呼贼相笑语，挥刀杀守堞者，烧城楼，开北门纳贼。常洵缒城出，匿迎恩寺。翌日，贼迹而执之，遂遇害。两承奉伏尸哭，贼捽之去。承奉呼曰：“王死某不愿生，乞一棺,efe392580d35c6ea970194be48f7021f130bc695
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,11828,line,44,46,昌祚初以都督佥事总兵官镇守，久之嗣公爵。万历元年，姚安蛮罗思等叛，杀郡守。昌祚与都御史邹应龙发土、汉兵讨之，破向宁、鲊摩等十余寨，犁其巢，尽得思等。十一年，陇川贼岳凤叛附缅甸，挟其兵侵旁近土司。昌祚壁洱海，督裨将邓子龙、刘綎等斩木邦叛酋罕虔，以暑瘴退师,a3d9945c559d90759b0487efe6ea57a0f5847669
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,12297,line,105,106,始领乡荐。张士诚屡辟不就。洪武初，聘修《元史》。既成，受赐归。六年以儒士举，除国子助教。琼尝慨古乐不作，为《大韶赋》以见志。宋濂之为司业也，建议立四学，并祀舜、禹、汤、文为先圣。太祖既绌其说，琼复为《释奠解》驳之，识者多是琼议。与美和、铉齐名，时称“成均三助”。九年改官中都国子监，教勋臣子弟。琼学行素优，将校武臣皆知礼重,119010510804440a751f8fbe3dcbabfa7a6e1371
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,12365,line,154,155,，天下共尊其教，故天下得通祀孔子，报本之礼不可废。”侍郎程徐亦疏言：“古今祀典，独社稷、三皇与孔子通祀。天下民非社稷、三皇则无以生，非孔子之道则无以立。尧、舜、禹、汤、文、武、周公，皆圣人也。然发挥三纲五常之道，载之于经，仪范百王，师表万世，使世愈降而人极不坠者，孔子力也。孔子以道设教，天下祀之，非祀其人，祀其教也，祀其,d56dd084ac79d3ab4114debe54ebf605c2998876
GCI-HOLD-0003,神农,神农,HOLDER/HOUSE/TITLE,24明史.txt,12747,line,220,222,，勒成一经，上接经史，岂非太平制作之一端欤？又今《六经》残缺。《礼记》出于汉儒，踳驳尤甚，宜及时删改。访求审乐之儒，大备百王之典，作乐书一经以惠万世。尊祀伏羲、神农、黄帝、尧、舜、禹、汤、文、武、皋陶、伊尹、太公、周公、稷、契、夷、益、傅说、箕子于太学。孔子则自天子达于庶人，通祀以为先师，而以颜、曾、子思、孟子配。自闵子以,11d4c55877030cb17f4573b493c2be8f39b52671
GCI-HOLD-0003,黄帝,黄帝,FOUNDER/HOUSE/OFFICE,24明史.txt,12747,line,223,225,一经，上接经史，岂非太平制作之一端欤？又今《六经》残缺。《礼记》出于汉儒，踳驳尤甚，宜及时删改。访求审乐之儒，大备百王之典，作乐书一经以惠万世。尊祀伏羲、神农、黄帝、尧、舜、禹、汤、文、武、皋陶、伊尹、太公、周公、稷、契、夷、益、傅说、箕子于太学。孔子则自天子达于庶人，通祀以为先师，而以颜、曾、子思、孟子配。自闵子以下，各,11d4c55877030cb17f4573b493c2be8f39b52671
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,12747,line,230,231,，岂非太平制作之一端欤？又今《六经》残缺。《礼记》出于汉儒，踳驳尤甚，宜及时删改。访求审乐之儒，大备百王之典，作乐书一经以惠万世。尊祀伏羲、神农、黄帝、尧、舜、禹、汤、文、武、皋陶、伊尹、太公、周公、稷、契、夷、益、傅说、箕子于太学。孔子则自天子达于庶人，通祀以为先师，而以颜、曾、子思、孟子配。自闵子以下，各祭于其乡。鲁,11d4c55877030cb17f4573b493c2be8f39b52671
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,12836,line,403,404,简便易遵守。曰：“行之而难继者，且重困民，吾不忍也。”浙西大水，有司治不效。永乐元年，命原吉治之。寻命侍郎李文郁为之副，复使佥都御史俞士吉赍水利书赐之。原吉请循禹三江入海故迹，浚吴淞下流，上接太湖，而度地为闸，以时蓄泄。从之。役十余万人。原吉布衣徒步，日夜经画。盛暑不张盖，曰：“民劳，吾何忍独适。”事竣，还京师，言水虽由,815478170e6ebac6592df23547ed13d6d249a8cb
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,13384,line,5,6,耿九畴，字禹范，卢氏人。永乐末进士。宣德六年授礼科给事中。议论持大体，有清望。,2a2f29362978977b9183d235712e129319bd74ef
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,14185,line,97,98,，指斥乘舆，云有贞怨望，使其客马士权者为之。遂追执有贞于德州，并士权下诏狱，榜治无验。会承天门灾，肆赦。亨、吉祥虑有贞见释，言于帝曰：“有贞自撰武功伯券辞云‘缵禹成功’，又自择封邑武功。禹受禅为帝，武功者曹操始封也。有贞志图非望。”帝出以示法司，刑部侍郎刘广衡等奏当弃市。诏徙金齿为民。,7dfacb30655479b56a9ec2a220ee8acaeb02a1ef
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,14185,line,110,111,其客马士权者为之。遂追执有贞于德州，并士权下诏狱，榜治无验。会承天门灾，肆赦。亨、吉祥虑有贞见释，言于帝曰：“有贞自撰武功伯券辞云‘缵禹成功’，又自择封邑武功。禹受禅为帝，武功者曹操始封也。有贞志图非望。”帝出以示法司，刑部侍郎刘广衡等奏当弃市。诏徙金齿为民。,7dfacb30655479b56a9ec2a220ee8acaeb02a1ef
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,14628,line,111,112,威柄。故司马光之告君，以仁明武为言，即《中庸》所谓知仁勇也。知仁勇非学而能之哉？夫经莫要于《尚书》、《春秋》，史莫正于《通鉴纲目》。陛下留心垂览。其于君也，既知禹、汤、文、武之所以兴，又知桀、纣、幽、厉之所以替，而趋避审矣。于驭内臣也，既知有吕强、张承业之忠，又知有仇士良、陈弘志之恶；于驭廷臣也，既知有萧、曹、房、杜之良,6026695e927676f62bf8f01dd30047060d9750dc
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,14807,line,252,253,上。伏读宣宗皇帝御制《翰林箴》有曰‘启沃之言，唯义与仁。尧、舜之道，邹、鲁以陈。’张灯岂尧、舜之道，诗词岂仁义之言？若谓烟火细故不足为圣德累，则舜何必不造漆器，禹何必不嗜旨酒，汉文何必不作露台？古帝王慎小谨微必矜细行者，正以欲不可纵，渐不可长也。伏乞将烟火停止，移此视听以明目达聪，省此资财以振饥恤困，则灾祲可销，太平可致,771187b9842748782f55a1df2e290b93afd4c853
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,14959,line,156,157,坐此戍边，则作奸枉法者何以处之？”尚书王恕又特疏救。乃减兴死，杖之百，偕妻子戍宾州，程竟无所减。程母李氏年老无他子，叩阙乞留侍养。南京给事中毛珵等亦奏曰：“昔刘禹锡附王叔文当窜远方，裴度以其母老为请，得改连州。陛下圣德，非唐中主可比，而程罪亦异禹锡。祈少矜怜，全其母子。”不许。子尚随父戍所，遂举广西乡试。明年，帝念程母老,457a7e2e56061141ca0d058f885fb4b640a566f7
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,14959,line,198,199,程竟无所减。程母李氏年老无他子，叩阙乞留侍养。南京给事中毛珵等亦奏曰：“昔刘禹锡附王叔文当窜远方，裴度以其母老为请，得改连州。陛下圣德，非唐中主可比，而程罪亦异禹锡。祈少矜怜，全其母子。”不许。子尚随父戍所，遂举广西乡试。明年，帝念程母老，放还。其后，刘瑾乱政，追论程巡盐时稍亏额课，勒其家偿。程死久矣，止遣一孙女。罄产不,457a7e2e56061141ca0d058f885fb4b640a566f7
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,15008,line,32,33,刘健，字希贤，洛阳人。父亮，三原教谕，有学行。健少端重，与同邑阎禹锡、白良辅游，得河东薛瑄之传。举天顺四年进士，改庶吉士，授编修。谢交游，键户读书，人以木强目之。然练习典故，有经济志。,11823501101e328e48228c42619034c5a6c5a7dc
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,15492,line,5,6,史良佐，字禹臣，亦江阴人。弘治十二年进士。由行人擢御史。后起云南副使。平十八寨苗，赐白金文绮。浚海田，溉田千顷，滇人颂之。,b34414c69bf67be9709d01089f15d3acee70b38b
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,15543,line,120,122,战败，引所部驻甘肃塞外，时入寇，掠陷堡寨五十有三。巡抚张翼、镇守太监朱彬等反冒奏首功千九百有余，以捷奏者十有一。文出巡按，尽发其奸。翼等贿中人倾文。会文劾佥事赵应龙，应龙亦讦文细事，遂逮文，斥为民。嘉靖中起用，累官右副都御史巡抚辽东，告归，卒。,c88834523ba37c0dd81f33ccfeb4225a3b1185b9
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,24明史.txt,15543,line,123,125,引所部驻甘肃塞外，时入寇，掠陷堡寨五十有三。巡抚张翼、镇守太监朱彬等反冒奏首功千九百有余，以捷奏者十有一。文出巡按，尽发其奸。翼等贿中人倾文。会文劾佥事赵应龙，应龙亦讦文细事，遂逮文，斥为民。嘉靖中起用，累官右副都御史巡抚辽东，告归，卒。,c88834523ba37c0dd81f33ccfeb4225a3b1185b9
GCI-HOLD-0003,禹,禹,HOLDER,24明史.txt,15560,line,67,68,三代以前，未有佛法。况剌麻尤释教所不齿。耳贯铜环，身衣赭服，残破礼法，肆为淫邪。宜投四裔，以御魑魅。奈何令近君侧，为群盗兴兵口实哉！昔禹戒舜曰：“毋若丹朱傲，惟慢游是好。”周公戒成王曰：“毋若商王纣之迷乱，酗于酒德。”今之伶人，助慢游迷乱者也。唐庄宗与伶官戏狎，一夫夜呼，仓皇出走。臣谓宜遣逐乐工,b20e197c7d01c0c68147ec6e3d1ec8b99fe6c445
